1851
1923
2966
2991
3827
4141
4216
4848
5302
6468.5
6823
7510
8293
8618
9413.5
10085
11113
11386
11590
12285
13878
13714
14480.5
15569
15978
15783
17513
17687
17581
18376
18446
19804
20627
20599.5
21972
22809
23124
25316
27058
27916
29897
31077
31639.5
31436
33746
33136.5
34719
34875
35348
34802
34736
33156.5
34052.5
32296
30842
31054
30559
28265
24047.3333333333
19920
19993.5
20942
18979
19642
18522
17797
17222
16727
16198.6666666667
15183
15068
15091
15281
16049
16270
17742
18531
18617
18621
19322
19088
19789
20036.5
20891
21014
21070
23117
23471
23703
24302
24204
24807
25732
27791
28509
28980
28894
29247
29187
29797
30301
29338
30278
30837.5
30309.5
30127
29824
30700.5
28295.5
28703
24455
25702.5
23846.6666666667
19174
19784
20179.5
19442.5
18145
17682
17633
17070.5
15942
16081
16247
16135
16094
15403
15736.5
15780
15779
16002
15578
17121
17992
18282.5
18373
19272
20153.5
20278
20254
19843
20584
21551
21958
22638
23307
24021
24999
25861
26272
27228
27539
27815
28703
29532
29555
30155
29314
31051
30837
31321
31355
31105
30795
30701
30646
30084
28770
28075
25841
25537.5
24706.5
22490
20527
17533
20047
17953
18867
18933
18225.5
15831
16696
17023
17939
17218
18324
19655
19366
20262
20530.5
21301
21394.5
22121
22177
23976
23908
24650
26798
26567.5
27139.3333333333
28986
26864
29111
28745
27489
28889.5
29700
29085
28059
28271
28185
28708
27761
28938
28100
25213
25329
22329.5
21583
22077
22282
22293
23062
22332
22277.5
21085
21050.3333333333
21957
19748
18071
18500
19423
20138
20390
21275
22317
22903
23174
23546.5
23606.5
23800
23097
23018
23436
23488
24213
24748
25312
25812
26352
26330.6666666667
25863.5
26954
27090
26600
25314
24759.6666666667
21626
22731
23063
23378
23000
21512
20084
21579
18150
19894
19117
19920
20103.5
20762
20085
19681
20231
20532
20792
20895
21498.5
21108
21778
22804
23352
23695
24625
25044
25050
25623
25930
26359
25906
25247
25902
25324
26028.5
25871
26214
25901
27323
26627
26123
26389
25960.3333333333
24293
21498
20983
28026
21964.5
22784
22840.5
22611
22546
20375
21052.3333333333
21728
21173
21094
20109
20496
19487.3333333333
19631
22416.5
23159.5
23656
23348
23475
22258
24997
23664
23788
24410
24816
24975
25642
25468.5
25676
25561
26244
26484
26242
25230
25805
25333
21869
22131
22450
23499
23837
23774
22660
23181
22499
21170
19575
20555
20659
21211
21803
19100
19950
21105
21023
22547.6666666667
22856
21971
21822.5
22271
23340
24012.5
24185
25419
25550
26063.5
25581
27521
24822
24585.3333333333
23872
22696
21230
22008
22322.6666666667
21982.5
21158.5
18851
17429
17301.3333333333
15801
15215
16586
16872
17178
17913
18189
18013
16757
17766
17487.5
17349
18146
19933
20714
20429
21351.5
23264
23487
23778
23617
23810
24661
25270
25920
26219
28473
29063
29254
29713
29104.5
30329
29076
29965.5
29540
27957.5
27509
28562
29191
29142
29106
27578
23085.6666666667
25697
26280
18693
19354
19169
19589
19055
19644
20434
20245
21026.6666666667
18037.3333333333
15067.5
16431
17214
18411
20312.5
20889
21295
21271.6666666667
20266
21593
22542
23650
23908
24314
25427
26231
26578
27396
27383.5
27772.3333333333
28138
27639
27199
27373
27905
27375.3333333333
26909.5
27193
28197
25768
22992
21714
20841.5
19332.5
20042
21290
21667.6666666667
21149
20956
17029
18981
21738
16771
16646
19663
20825
21691
22109
22988
23315
23493
23959
24358
24541.6666666667
24778.5
25523
26265
26558.5
27204.3333333333
27461
27383
27578.6666666667
26904
24291
23488
22779.5
21892
22029
21666
22014
21083
20878.6666666667
19581.5
17298
14598
14588
14896
15151
16018
15999
16425
15913
16594.6666666667
16872
17055
17107
17627
17379
17038
16683
16980
17646
20696
21031.5
22717
22966
23397
24035.5
24421
24833
25002
27376
27157
28860
29737
30481
31549.6666666667
32313
32613
32673
32766
32881.5
33514
33103
32569
30934
29122.5
30329.5
29627
26987.6666666667
18662
23242.5
20884
21689
18953
20146.75
18671
18755
19023
19564
19261
18989.3333333333
17213
17321
17857.5
21604
22084
22265
23439
24194
24530
24815.3333333333
24624
25163
26213
25985
27199
27426
27573
28040.5
27822
28151
28142.5
28083
28520
27645
27445.6666666667
23265
22827
22719
21932
21592
22721.5
21877.2
18027
18096.6666666667
17112
16480
15994
16008.5
17536.5
18146
18670
18965.3333333333
19118
19584
19966
20459
20605
22952.5
23363
23413.6666666667
23699
25568
26580
27075
27674
28199
28859
28692
29515
30414
27884
30241
29711
29249.3333333333
29075
29127
28899
29247
28527
28467
25241
26223
26011.75
26743
22924
20788
21870
20340
20237.5
20783
19037
19313
20032
20859
20705
21005
21611.3333333333
20858.5
20666
20552
20846
20714
20128
21335
23540
24084.5
24407
24717
25422
25287.5
25378
25264
24837
24921
23899
22914
22741.5
22513
23210
23615.5
23258
22856
22261.6666666667
23128
22962
22697
19297
21117
21641
21456
21392
21772
22705
22325
23439
24312
24282
24251.5
23679
23429
23979
24017
22928
24991
25662
25844
26139
26460
26360
26086
26676
25253
23822
24076
22810
21623
20797
20246
21874
22318
22369.5
22201
20592
17541
17049.5
17542
19333
19590
20284.5
20684
21380.5
21995
22537
21615.5
22485.5
22932
23975
24461
24875
26092
26182
26170
27126
26547
28024
27890.5
27148
27546
27346
26977
26691.6666666667
26100
26924
26897.5
26560
26745.3333333333
26487.6666666667
23436
20012.5
20566
20214
20505
20715
