Elapsed time,phpBench
19:42:30.500,15831.0
19:42:32.0,16696.0
19:42:32.500,17023.0
19:42:33.500,17939.0
19:42:34.0,17218.0
19:42:37.0,18324.0
19:42:38.0,19655.0
19:42:39.0,19366.0
19:42:40.0,20262.0
19:42:41.500,20530.5
19:42:42.0,21301.0
19:42:43.0,21394.5
19:42:43.500,22121.0
19:42:44.500,22177.0
19:42:47.500,23976.0
19:42:48.0,23908.0
19:42:49.0,24650.0
19:42:54.500,26798.0
19:42:56.0,26567.5
19:42:56.500,27139.333333333332
19:42:58.500,28986.0
19:42:59.0,26864.0
19:43:00.0,29111.0
19:43:01.0,28745.0
19:43:01.500,27489.0
19:43:02.0,28889.5
19:43:03.500,29700.0
19:43:06.0,29085.0
19:43:06.500,28059.0
19:43:08.500,28271.0
19:43:09.500,28185.0
19:43:10.0,28708.0
19:43:10.500,27761.0
19:43:12.0,28938.0
19:43:12.500,28100.0
19:43:13.0,25213.0
19:43:13.500,25329.0
19:43:14.0,22329.5
19:43:17.500,21583.0
19:43:18.0,22077.0
19:43:18.500,22282.0
19:43:19.0,22293.0
19:43:19.500,23062.0
19:43:21.0,22332.0
19:43:21.500,22277.5
19:43:22.0,21085.0
19:43:23.500,21050.333333333332
19:43:24.0,21957.0
19:43:26.0,19748.0
19:43:26.500,18071.0
19:43:28.0,18500.0
19:43:29.500,19423.0
19:43:30.500,20138.0
19:43:31.0,20390.0
19:43:32.0,21275.0
19:43:34.500,22317.0
19:43:35.500,22903.0
19:43:36.0,23174.0
19:43:37.0,23546.5
19:43:37.500,23606.5
19:43:38.0,23800.0
19:43:40.500,23097.0
19:43:41.0,23018.0
19:43:42.0,23436.0
19:43:42.500,23488.0
19:43:44.0,24213.0
19:43:46.0,24748.0
19:43:46.500,25312.0
19:43:47.500,25812.0
19:43:49.500,26352.0
19:43:50.0,26330.666666666668
19:43:52.0,25863.5
19:43:53.0,26954.0
19:43:53.500,27090.0
19:43:54.500,26600.0
19:43:55.0,25314.0
19:43:56.0,24759.666666666668
19:43:56.500,21626.0
19:43:59.0,22731.0
19:44:00.0,23063.0
19:44:01.0,23378.0
19:44:02.0,23000.0
19:44:02.500,21512.0
19:44:03.0,20084.0
19:44:03.500,21579.0
19:44:05.0,18150.0
19:44:06.0,19894.0
19:44:07.0,19117.0
19:44:09.500,19920.0
19:44:10.0,20103.5
19:44:11.0,20762.0
19:44:12.0,20085.0
19:44:12.500,19681.0
19:44:13.500,20231.0
19:44:15.0,20532.0
19:44:15.500,20792.0
19:44:16.500,20895.0
19:44:17.500,21498.5
19:44:18.0,21108.0
19:44:18.500,21778.0
19:44:22.0,22804.0
19:44:23.0,23352.0
19:44:24.0,23695.0
19:44:25.500,24625.0
19:44:27.0,25044.0
19:44:27.500,25050.0
19:44:29.0,25623.0
19:44:29.500,25930.0
19:44:31.0,26359.0
19:44:31.500,25906.0
19:44:32.0,25247.0
19:44:32.500,25902.0
19:44:35.0,25324.0
19:44:36.0,26028.5
19:44:36.500,25871.0
19:44:38.0,26214.0
19:44:38.500,25901.0
19:44:39.500,27323.0
19:44:40.500,26627.0
19:44:41.0,26123.0
19:44:42.0,26389.0
19:44:43.500,25960.333333333332
19:44:44.0,24293.0
19:44:44.500,21498.0
19:44:45.0,20983.0
19:44:45.500,28026.0
19:44:47.500,21964.5
19:44:49.500,22784.0
19:44:50.0,22840.5
19:44:51.500,22611.0
19:44:52.0,22546.0
19:44:53.0,20375.0
19:44:53.500,21052.333333333332
19:44:54.0,21728.0
19:44:57.0,21173.0
19:44:57.500,21094.0
19:44:58.0,20109.0
19:44:59.0,20496.0
19:45:00.0,19487.333333333332
19:45:01.0,19631.0
19:45:05.500,22416.5
19:45:07.0,23159.5
19:45:07.500,23656.0
19:45:08.0,23348.0
19:45:08.500,23475.0
19:45:10.0,22258.0
19:45:10.500,24997.0
19:45:13.500,23664.0
19:45:14.0,23788.0
19:45:16.0,24410.0
19:45:16.500,24816.0
19:45:17.0,24975.0
19:45:18.500,25642.0
19:45:19.0,25468.5
19:45:19.500,25676.0
19:45:23.0,25561.0
19:45:23.500,26244.0
19:45:24.0,26484.0
19:45:24.500,26242.0
19:45:25.0,25230.0
19:45:25.500,25805.0
19:45:26.0,25333.0
19:45:27.500,21869.0
19:45:28.0,22131.0
19:45:29.0,22450.0
19:45:30.500,23499.0
19:45:31.500,23837.0
19:45:32.0,23774.0
19:45:32.500,22660.0
19:45:33.0,23181.0
19:45:34.500,22499.0
19:45:35.0,21170.0
19:45:36.0,19575.0
19:45:39.500,20555.0
19:45:40.0,20659.0
19:45:40.500,21211.0
19:45:41.0,21803.0
19:45:42.0,19100.0
19:45:43.500,19950.0
19:45:45.0,21105.0
19:45:45.500,21023.0
19:45:48.0,22547.666666666668
19:45:48.500,22856.0
19:45:49.500,21971.0
19:45:50.500,21822.5
19:45:53.0,22271.0
19:45:55.0,23340.0
19:45:56.0,24012.5
19:45:57.0,24185.0
19:45:58.500,25419.0
19:46:00.0,25550.0
19:46:01.0,26063.5
19:46:01.500,25581.0
19:46:02.0,27521.0
19:46:04.0,24822.0
19:46:05.0,24585.333333333332
19:46:05.500,23872.0
19:46:06.0,22696.0
19:46:06.500,21230.0
19:46:10.0,22008.0
19:46:10.500,22322.666666666668
19:46:11.0,21982.5
19:46:11.500,21158.5
19:46:12.0,18851.0
19:46:12.500,17429.0
19:46:13.500,17301.333333333332
19:46:14.0,15801.0
19:46:15.500,15215.0
19:46:17.500,16586.0
19:46:18.0,16872.0
19:46:19.0,17178.0
19:46:19.500,17913.0
19:46:20.0,18189.0
19:46:21.0,18013.0
19:46:21.500,16757.0
19:46:23.0,17766.0
19:46:23.500,17487.5
19:46:24.0,17349.0
19:46:28.500,18146.0
19:46:30.500,19933.0
19:46:31.0,20714.0
19:46:31.500,20429.0
19:46:32.0,21351.5
19:46:34.500,23264.0
19:46:35.0,23487.0
19:46:35.500,23778.0
19:46:36.0,23617.0
19:46:37.500,23810.0
19:46:38.500,24661.0
19:46:39.0,25270.0
19:46:41.0,25920.0
19:46:44.500,26219.0
19:46:46.0,28473.0
19:46:48.0,29063.0
19:46:48.500,29254.0
19:46:49.500,29713.0
19:46:50.500,29104.5
19:46:51.0,30329.0
19:46:52.0,29076.0
19:46:53.0,29965.5
19:46:53.500,29540.0
19:46:54.0,27957.5
19:46:58.500,27509.0
19:46:59.0,28562.0
19:47:00.500,29191.0
19:47:01.500,29142.0
19:47:02.500,29106.0
19:47:03.0,27578.0
19:47:04.0,23085.666666666668
19:47:04.500,25697.0
19:47:05.0,26280.0
19:47:06.0,18693.0
19:47:07.500,19354.0
19:47:09.0,19169.0
19:47:10.0,19589.0
19:47:10.500,19055.0
19:47:11.500,19644.0
19:47:13.500,20434.0
19:47:14.0,20245.0
19:47:14.500,21026.666666666668
19:47:15.0,18037.333333333332
19:47:16.0,15067.5
19:47:19.0,16431.0
19:47:19.500,17214.0
19:47:21.500,18411.0
19:47:23.500,20312.5
19:47:25.0,20889.0
19:47:25.500,21295.0
19:47:26.0,21271.666666666668
19:47:26.500,20266.0
19:47:27.500,21593.0
19:47:30.0,22542.0
19:47:32.500,23650.0
19:47:34.0,23908.0
19:47:34.500,24314.0
19:47:37.0,25427.0
19:47:40.0,26231.0
19:47:40.500,26578.0
19:47:41.500,27396.0
19:47:42.0,27383.5
19:47:42.500,27772.333333333332
19:47:44.0,28138.0
19:47:47.0,27639.0
19:47:48.500,27199.0
19:47:51.0,27373.0
19:47:51.500,27905.0
19:47:52.500,27375.333333333332
19:47:53.0,26909.5
19:47:53.500,27193.0
19:47:54.0,28197.0
19:47:54.500,25768.0
19:47:55.500,22992.0
19:47:56.0,21714.0
19:47:56.500,20841.5
19:47:59.500,19332.5
19:48:00.500,20042.0
19:48:03.0,21290.0
19:48:04.0,21667.666666666668
19:48:04.500,21149.0
19:48:05.0,20956.0
19:48:05.500,17029.0
19:48:06.0,18981.0
19:48:06.500,21738.0
19:48:07.500,16771.0
19:48:08.0,16646.0
19:48:12.0,19663.0
19:48:13.500,20825.0
19:48:14.500,21691.0
19:48:15.0,22109.0
19:48:16.500,22988.0
19:48:17.500,23315.0
19:48:18.0,23493.0
19:48:18.500,23959.0
19:48:20.0,24358.0
19:48:21.0,24541.666666666668
19:48:24.0,24778.5
19:48:26.0,25523.0
19:48:29.0,26265.0
19:48:30.500,26558.5
19:48:32.0,27204.333333333332
19:48:32.500,27461.0
19:48:33.500,27383.0
19:48:34.500,27578.666666666668
19:48:35.0,26904.0
19:48:36.500,24291.0
19:48:37.0,23488.0
19:48:37.500,22779.5
19:48:38.500,21892.0
19:48:39.500,22029.0
19:48:40.0,21666.0
19:48:40.500,22014.0
19:48:41.0,21083.0
19:48:41.500,20878.666666666668
19:48:42.0,19581.5
19:48:42.500,17298.0
19:48:44.0,14598.0
19:48:45.0,14588.0
19:48:45.500,14896.0
19:48:47.0,15151.0
19:48:48.0,16018.0
19:48:48.500,15999.0
19:48:49.0,16425.0
19:48:49.500,15913.0
19:48:51.0,16594.666666666668
19:48:52.0,16872.0
19:48:53.500,17055.0
19:48:54.0,17107.0
19:48:54.500,17627.0
19:48:55.0,17379.0
19:48:55.500,17038.0
19:48:56.0,16683.0
19:48:57.0,16980.0
19:48:58.0,17646.0
19:49:02.0,20696.0
19:49:02.500,21031.5
19:49:04.500,22717.0
19:49:05.0,22966.0
19:49:05.500,23397.0
19:49:06.500,24035.5
19:49:08.500,24421.0
19:49:10.0,24833.0
19:49:10.500,25002.0
19:49:14.0,27376.0
19:49:14.500,27157.0
19:49:17.0,28860.0
19:49:18.500,29737.0
19:49:20.0,30481.0
19:49:22.500,31549.666666666668
19:49:24.0,32313.0
19:49:26.0,32613.0
19:49:26.500,32673.0
19:49:27.500,32766.0
19:49:28.0,32881.5
19:49:28.500,33514.0
19:49:29.500,33103.0
19:49:30.500,32569.0
19:49:33.0,30934.0
19:49:33.500,29122.5
19:49:35.0,30329.5
19:49:35.500,29627.0
19:49:36.500,26987.666666666668
19:49:37.0,18662.0
19:49:37.500,23242.5
19:49:38.0,20884.0
19:49:38.500,21689.0
19:49:39.0,18953.0
19:49:43.0,20146.75
19:49:45.0,18671.0
19:49:46.0,18755.0
19:49:47.0,19023.0
19:49:47.500,19564.0
19:49:48.0,19261.0
19:49:49.0,18989.333333333332
19:49:50.0,17213.0
19:49:50.500,17321.0
19:49:51.500,17857.5
19:49:56.500,21604.0
19:49:57.500,22084.0
19:49:58.0,22265.0
19:50:00.0,23439.0
19:50:01.0,24194.0
19:50:01.500,24530.0
19:50:02.0,24815.333333333332
19:50:02.500,24624.0
19:50:04.0,25163.0
19:50:05.0,26213.0
19:50:09.0,25985.0
19:50:10.0,27199.0
19:50:10.500,27426.0
19:50:11.0,27573.0
19:50:13.0,28040.5
19:50:14.0,27822.0
19:50:15.0,28151.0
19:50:16.0,28142.5
19:50:17.0,28083.0
19:50:17.500,28520.0
19:50:18.0,27645.0
19:50:18.500,27445.666666666668
19:50:20.0,23265.0
19:50:20.500,22827.0
19:50:21.0,22719.0
19:50:21.500,21932.0
19:50:22.500,21592.0
19:50:24.500,22721.5
19:50:25.0,21877.2
19:50:27.0,18027.0
19:50:28.500,18096.666666666668
19:50:30.0,17112.0
19:50:30.500,16480.0
19:50:31.0,15994.0
19:50:32.0,16008.5
19:50:34.500,17536.5
19:50:35.500,18146.0
19:50:37.0,18670.0
19:50:37.500,18965.333333333332
19:50:39.500,19118.0
19:50:40.0,19584.0
19:50:40.500,19966.0
19:50:42.0,20459.0
19:50:43.0,20605.0
19:50:47.500,22952.5
19:50:48.0,23363.0
19:50:48.500,23413.666666666668
19:50:49.0,23699.0
19:50:52.500,25568.0
19:50:55.0,26580.0
19:50:55.500,27075.0
19:50:58.0,27674.0
19:50:58.500,28199.0
19:50:59.0,28859.0
19:51:00.0,28692.0
19:51:01.500,29515.0
19:51:02.500,30414.0
19:51:04.0,27884.0
19:51:05.0,30241.0
19:51:05.500,29711.0
19:51:06.500,29249.333333333332
19:51:08.500,29075.0
19:51:09.0,29127.0
19:51:09.500,28899.0
19:51:10.0,29247.0
19:51:10.500,28527.0
19:51:11.500,28467.0
19:51:12.500,25241.0
19:51:14.0,26223.0
19:51:14.500,26011.75
19:51:15.0,26743.0
19:51:15.500,22924.0
19:51:16.500,20788.0
19:51:17.0,21870.0
19:51:18.0,20340.0
19:51:19.500,20237.5
19:51:20.0,20783.0
19:51:20.500,19037.0
19:51:21.500,19313.0
19:51:24.0,20032.0
19:51:25.0,20859.0
19:51:25.500,20705.0
19:51:26.500,21005.0
19:51:28.0,21611.333333333332
19:51:29.500,20858.5
19:51:30.0,20666.0
19:51:30.500,20552.0
19:51:31.500,20846.0
19:51:32.0,20714.0
19:51:33.0,20128.0
19:51:35.0,21335.0
19:51:38.0,23540.0
19:51:38.500,24084.5
19:51:39.0,24407.0
19:51:39.500,24717.0
19:51:41.0,25422.0
19:51:42.0,25287.5
19:51:42.500,25378.0
19:51:43.500,25264.0
19:51:44.500,24837.0
19:51:45.0,24921.0
19:51:45.500,23899.0
19:51:46.500,22914.0
19:51:48.0,22741.5
19:51:49.0,22513.0
19:51:51.0,23210.0
19:51:51.500,23615.5
19:51:52.500,23258.0
19:51:53.0,22856.0
19:51:54.0,22261.666666666668
19:51:54.500,23128.0
19:51:55.0,22962.0
19:51:55.500,22697.0
19:51:57.0,19297.0
19:52:00.0,21117.0
19:52:00.500,21641.0
19:52:01.0,21456.0
19:52:02.0,21392.0
19:52:04.0,21772.0
19:52:04.500,22705.0
19:52:05.0,22325.0
19:52:07.0,23439.0
19:52:08.500,24312.0
19:52:09.0,24282.0
19:52:09.500,24251.5
19:52:10.500,23679.0
19:52:11.0,23429.0
19:52:12.0,23979.0
19:52:13.0,24017.0
19:52:14.0,22928.0
19:52:16.500,24991.0
19:52:17.500,25662.0
19:52:18.500,25844.0
19:52:19.500,26139.0
19:52:20.500,26460.0
19:52:21.0,26360.0
19:52:21.500,26086.0
19:52:22.0,26676.0
19:52:22.500,25253.0
19:52:24.0,23822.0
19:52:24.500,24076.0
19:52:25.0,22810.0
19:52:26.0,21623.0
19:52:26.500,20797.0
19:52:29.0,20246.0
19:52:31.0,21874.0
19:52:31.500,22318.0
19:52:32.0,22369.5
19:52:33.0,22201.0
19:52:33.500,20592.0
19:52:34.500,17541.0
19:52:36.0,17049.5
19:52:38.0,17542.0
19:52:40.0,19333.0
19:52:40.500,19590.0
19:52:42.0,20284.5
19:52:43.0,20684.0
19:52:45.500,21380.5
19:52:46.500,21995.0
19:52:47.0,22537.0
19:52:48.0,21615.5
19:52:48.500,22485.5
19:52:52.0,22932.0
19:52:54.500,23975.0
19:52:56.0,24461.0
19:52:56.500,24875.0
19:52:58.0,26092.0
19:52:59.0,26182.0
19:52:59.500,26170.0
19:53:00.0,27126.0
19:53:00.500,26547.0
19:53:01.500,28024.0
19:53:02.500,27890.5
19:53:03.0,27148.0
19:53:03.500,27546.0
19:53:05.0,27346.0
19:53:07.0,26977.0
19:53:07.500,26691.666666666668
19:53:08.0,26100.0
19:53:10.0,26924.0
19:53:12.500,26897.5
19:53:13.500,26560.0
19:53:14.0,26745.333333333332
19:53:15.0,26487.666666666668
19:53:15.500,23436.0
19:53:16.0,20012.5
19:53:16.500,20566.0
19:53:18.0,20214.0
19:53:19.500,20505.0
19:53:20.500,20715.0
19:53:21.0,20710.5
19:53:22.0,20485.0
19:53:22.500,20177.0
19:53:23.0,20609.0
19:53:23.500,19579.333333333332
19:53:25.0,18423.0
19:53:26.500,19128.0
19:53:27.0,19138.0
19:53:27.500,17208.0
19:53:29.0,16649.0
19:53:29.500,16680.0
19:53:32.0,18614.0
19:53:33.500,19674.0
19:53:34.0,20012.0
19:53:34.500,20447.0
19:53:36.0,21164.0
19:53:36.500,21396.0
19:53:37.500,21600.5
19:53:38.500,22150.0
19:53:40.0,22065.0
19:53:42.500,22995.0
19:53:43.500,23176.0
19:53:45.0,24176.0
19:53:46.0,25030.0
19:53:48.0,25761.0
19:53:49.0,25861.0
19:53:49.500,26016.0
19:53:50.0,27274.0
19:53:50.500,26853.5
19:53:52.500,27210.0
19:53:54.0,26937.0
19:53:54.500,27448.0
19:53:55.0,28352.5
19:53:55.500,28619.0
19:53:56.0,26868.0
19:53:59.500,27585.0
19:54:01.0,27556.0
19:54:02.0,27637.0
19:54:02.500,27958.0
19:54:03.0,26750.0
19:54:04.0,27625.666666666668
19:54:05.0,27587.5
19:54:06.0,26494.0
19:54:06.500,22803.5
19:54:07.0,21008.0
19:54:08.500,20589.0
19:54:09.0,25339.0
19:54:09.500,20633.0
19:54:10.0,20850.0
19:54:11.0,20820.666666666668
19:54:11.500,19114.0
19:54:12.500,18826.0
19:54:15.0,20379.0
19:54:16.0,19396.0
19:54:16.500,20548.333333333332
19:54:18.500,17284.0
19:54:19.0,16764.0
19:54:20.0,16974.0
19:54:22.0,18134.0
19:54:22.500,18813.0
19:54:23.500,19381.0
19:54:24.500,19458.5
19:54:26.0,20408.0
19:54:27.0,20924.0
19:54:28.500,21539.0
19:54:29.0,22099.0
19:54:30.500,22794.0
19:54:32.0,22915.0
19:54:33.0,23728.0
19:54:34.0,23687.0
19:54:36.0,24798.0
19:54:36.500,25366.666666666668
19:54:38.0,25517.0
19:54:41.500,26313.0
19:54:42.500,26700.0
19:54:43.500,27191.0
19:54:44.0,27890.0
19:54:44.500,28039.5
19:54:46.0,27153.0
19:54:46.500,27886.0
19:54:47.0,27632.0
19:54:47.500,27591.0
19:54:49.0,27190.0
19:54:50.0,27096.0
19:54:50.500,26876.0
19:54:51.0,26877.0
19:54:51.500,27175.0
19:54:52.0,25198.0
19:54:52.500,26063.0
19:54:53.500,25214.0
19:54:54.0,25286.0
19:54:54.500,24022.5
19:54:55.0,23262.0
19:54:55.500,22325.0
19:54:56.0,22079.0
19:54:56.500,20455.0
19:54:57.0,20624.0
19:54:57.500,20194.0
19:54:59.500,18299.0
19:55:01.0,18392.0
19:55:02.500,18850.0
19:55:03.0,19368.0
19:55:04.0,19938.0
19:55:04.500,19985.0
19:55:05.500,19787.0
19:55:06.0,19103.0
19:55:06.500,18747.0
19:55:07.0,17944.0
19:55:07.500,17784.0
19:55:09.0,18631.0
19:55:10.0,18580.0
19:55:11.0,19614.0
19:55:12.0,19746.5
19:55:15.0,21256.0
19:55:15.500,21444.0
19:55:17.0,22412.0
19:55:17.500,22559.0
19:55:18.0,23649.0
19:55:19.0,23303.0
19:55:19.500,23830.0
19:55:20.0,23883.0
19:55:21.0,23638.0
19:55:21.500,24202.0
19:55:22.500,25263.0
19:55:23.0,25520.0
19:55:24.0,24438.0
19:55:25.500,24515.0
19:55:28.500,25275.0
19:55:29.0,26531.0
19:55:31.0,27149.0
19:55:31.500,27436.0
19:55:32.0,26802.0
19:55:33.500,27465.5
19:55:35.0,28128.0
19:55:35.500,28855.5
19:55:36.0,27119.0
19:55:37.500,26363.0
19:55:38.500,26527.0
19:55:39.500,24520.0
19:55:40.0,24232.0
19:55:40.500,23767.0
19:55:41.500,24003.0
19:55:42.0,23611.0
19:55:43.0,23672.5
19:55:44.0,23884.0
19:55:44.500,23878.0
19:55:45.0,23527.0
19:55:45.500,22748.0
19:55:46.0,21143.5
19:55:48.0,19213.0
19:55:50.0,18972.0
19:55:51.0,19257.0
19:55:51.500,19224.0
19:55:52.0,18382.5
19:55:54.500,19150.0
19:55:55.0,19306.0
19:55:55.500,19456.0
19:55:56.500,21008.0
19:55:58.0,20589.0
19:55:58.500,20914.0
19:55:59.0,20692.0
19:56:00.0,20658.0
19:56:00.500,20848.0
19:56:02.500,21845.0
19:56:04.500,23024.0
19:56:05.0,23046.0
19:56:06.0,23175.0
19:56:06.500,23728.0
19:56:09.0,24747.0
19:56:10.500,25746.0
19:56:11.500,26171.0
19:56:12.0,26247.333333333332
19:56:12.500,26670.0
19:56:14.500,26869.0
19:56:15.0,26895.0
19:56:17.0,27155.0
19:56:18.500,27128.5
19:56:19.0,27583.0
19:56:19.500,27679.0
19:56:20.500,29289.0
19:56:21.500,27194.0
19:56:22.0,27282.0
19:56:23.500,28016.0
19:56:24.0,27422.0
19:56:24.500,26972.0
19:56:25.0,27107.0
19:56:25.500,26969.0
19:56:26.0,26774.0
19:56:26.500,26553.0
19:56:27.0,26377.0
19:56:27.500,21865.5
19:56:28.500,24066.0
19:56:29.0,21961.25
19:56:33.0,21609.0
19:56:33.500,21747.0
19:56:34.0,22057.5
19:56:34.500,21625.0
19:56:35.0,20187.0
19:56:35.500,18150.0
19:56:38.500,20032.0
19:56:39.0,20059.0
19:56:39.500,19818.0
19:56:40.500,18696.5
19:56:41.0,20878.0
19:56:42.0,18287.0
19:56:44.0,19384.0
19:56:45.500,20500.0
19:56:46.500,20500.0
19:56:47.0,21623.0
19:56:48.0,21620.0
19:56:49.0,22208.0
19:56:50.0,22755.0
19:56:50.500,22850.0
19:56:52.0,23217.0
19:56:53.0,24359.0
19:56:53.500,24532.0
19:56:54.500,25281.0
19:56:58.0,24768.0
19:56:58.500,24304.0
19:56:59.500,25512.0
19:57:00.0,25822.0
19:57:00.500,25799.0
19:57:02.0,26881.0
19:57:02.500,26927.0
19:57:05.500,26425.5
19:57:06.0,27210.0
19:57:06.500,27003.0
19:57:07.500,26755.0
19:57:08.500,26404.0
19:57:09.500,25285.0
19:57:10.500,24362.5
19:57:11.0,23746.0
19:57:11.500,22340.0
19:57:12.0,23705.0
19:57:12.500,21994.0
19:57:13.500,20900.0
19:57:14.0,20269.5
19:57:14.500,21051.0
19:57:16.0,17875.0
19:57:16.500,18231.5
19:57:17.0,17870.0
19:57:17.500,17122.5
19:57:18.0,15931.0
19:57:20.500,14847.0
19:57:21.500,15097.0
19:57:22.0,15411.0
19:57:22.500,14819.0
19:57:23.500,15587.0
19:57:24.0,15557.5
19:57:25.0,15542.0
19:57:26.500,16041.0
19:57:27.0,16176.0
19:57:28.0,16701.0
19:57:29.0,17327.0
19:57:29.500,17303.0
19:57:30.500,18236.0
19:57:32.0,18622.0
19:57:32.500,18686.0
19:57:33.0,19004.0
19:57:34.500,19965.5
19:57:36.0,20047.0
19:57:38.500,21947.5
19:57:40.500,23028.0
19:57:41.0,23892.0
19:57:42.500,24983.0
19:57:43.0,24891.5
19:57:47.0,26828.0
19:57:49.0,28679.0
19:57:50.500,29042.0
19:57:51.500,29448.333333333332
19:57:52.500,29377.0
19:57:53.500,29403.0
19:57:54.500,30371.0
19:57:55.0,29956.0
19:57:57.0,30616.0
19:57:57.500,29887.5
19:57:59.0,30081.0
19:57:59.500,30057.0
19:58:00.0,29503.0
19:58:01.0,28631.0
19:58:01.500,29257.0
19:58:02.0,26736.333333333332
19:58:02.500,28388.0
19:58:03.0,27340.0
19:58:03.500,25062.0
19:58:04.500,22136.0
19:58:05.0,18027.0
19:58:06.500,17448.0
19:58:10.500,18944.0
19:58:11.0,19089.0
19:58:11.500,19775.0
19:58:12.0,19243.0
19:58:13.0,18608.333333333332
19:58:14.0,17306.0
19:58:15.500,17896.5
19:58:16.500,17369.0
19:58:17.500,17778.0
